url,num
http://datatables.club/,1221
http://datatables.club/example/,1199
http://datatables.club/reference/,855
http://datatables.club/manual/,662
http://datatables.club/reference/option/,493
http://datatables.club/index.html,426
http://datatables.club/reference/api/,342
http://datatables.club/manual/api.html,313
http://datatables.club/extensions/,258
http://datatables.club/manual/data.html,213
http://datatables.club/plug-ins/,210
http://datatables.club/manual/options.html,206
http://datatables.club/reference/event/,170
http://datatables.club/example/user_share/basic_curd.html,168
http://datatables.club/example/user_share/custom_hide_filter_column.html,153
http://datatables.club/example/data_sources/ajax.html,147
http://datatables.club/manual/install.html,144
http://datatables.club/example/user_share/basic_curd_java.html,141
http://datatables.club/manual/styling.html,141
http://datatables.club/example/server_side/simple.html,139
http://datatables.club/manual/server-side.html,135
http://datatables.club/faqs/,134
http://datatables.club/example/ajax/objects.html,120
http://datatables.club/example/user_share/send_extra_param.html,107
http://datatables.club/example/basic_init/dom.html,104
http://datatables.club/example/user_share/inline_edit_no_plugin.html,102
http://datatables.club/example/basic_init/zero_configuration.html,99
http://datatables.club/reference/api/ajax.reload().html,93
http://datatables.club/example/data_sources/js_array.html,91
http://datatables.club/example/data_sources/server_side.html,89
http://datatables.club/reference/button/,89
http://datatables.club/example/user_share/row_details.html,87
http://datatables.club/upgrade/,84
http://datatables.club/example/user_share/mir/,83
http://datatables.club/example/api/add_row.html,79
http://datatables.club/example/advanced_init/dom_toolbar.html,76
http://datatables.club/example/advanced_init/column_render.html,73
http://datatables.club/example/basic_init/complex_header.html,72
http://datatables.club/example/api/select_single_row.html,68
http://datatables.club/example/basic_init/alt_pagination.html,67
http://datatables.club/example/advanced_init/dt_events.html,65
http://datatables.club/example/ajax/simple.html,65
http://datatables.club/example/user_share/inline_edit.html,64
http://datatables.club/reference/option/ajax.html,60
http://datatables.club/example/basic_init/hidden_columns.html,59
http://datatables.club/manual/daily/,58
http://datatables.club/example/basic_init/table_sorting.html,57
http://datatables.club/manual/i18n.html,57
http://datatables.club/reference/option/ajax.data.html,56
http://datatables.club/example/api/show_hide.html,56
http://datatables.club/example/api/select_row.html,55
http://datatables.club/example/data_sources/dom.html,54
http://datatables.club/manual/styling/bootstrap.html,53
http://datatables.club/example/api/row_details.html,52
http://datatables.club/example/basic_init/scroll_y_theme.html,51
http://datatables.club/example/ajax/custom_data_property.html,48
http://datatables.club/example/api/form.html,48
http://datatables.club/example/advanced_init/row_grouping.html,47
http://datatables.club/example/basic_init/scroll_x.html,45
http://datatables.club/example/api/counter_columns.html,45
http://datatables.club/extensions/buttons/,44
http://datatables.club/example/advanced_init/length_menu.html,43
http://datatables.club/example/advanced_init/defaults.html,42
http://datatables.club/example/basic_init/filter_only.html,42
http://datatables.club/example/api/regex.html,42
http://datatables.club/example/basic_init/scroll_y.html,42
http://datatables.club/example/basic_init/scroll_xy.html,41
http://datatables.club/example/user_share/yuui.html,41
http://datatables.club/example/basic_init/multiple_tables.html,40
http://datatables.club/manual/styling/classes.html,40
http://datatables.club/example/advanced_init/html5-data-attributes.html,40
http://datatables.club/example/basic_init/multi_col_sort.html,40
http://datatables.club/example/basic_init/state_save.html,40
http://datatables.club/upgrade/1.10-convert.html,38
http://datatables.club/tour/,38
http://datatables.club/example/advanced_init/row_callback.html,37
http://datatables.club/example/vedio/usershare/gaozhanyuanzhu123/,37
http://datatables.club/example/api/api_in_init.html,37
http://datatables.club/example/basic_init/flexible_width.html,37
http://datatables.club/example/advanced_init/dom_multiple_elements.html,36
http://datatables.club/reference/option/autoWidth.html,36
http://datatables.club/example/api/multi_filter_select.html,35
http://datatables.club/example/ajax/null_data_source.html,35
