url,num
http://datatables.club/,1456
http://datatables.club/example/,1024
http://datatables.club/reference/,706
http://datatables.club/manual/,601
http://datatables.club/reference/option/,393
http://datatables.club/reference/api/,290
http://datatables.club/manual/api.html,261
http://datatables.club/blog/,235
http://datatables.club/extensions/,224
http://datatables.club/manual/options.html,190
http://datatables.club/manual/data.html,186
http://datatables.club/plug-ins/,159
http://datatables.club/example/user_share/basic_curd.html,123
http://datatables.club/example/user_share/basic_curd_java.html,121
http://datatables.club/manual/install.html,116
http://datatables.club/example/user_share/custom_hide_filter_column.html,113
http://datatables.club/reference/event/,113
http://datatables.club/manual/server-side.html,112
http://datatables.club/reference/api/ajax.reload().html,111
http://datatables.club/example/server_side/simple.html,101
http://datatables.club/index.html,100
http://datatables.club/manual/styling.html,96
http://datatables.club/example/data_sources/ajax.html,94
http://datatables.club/reference/button/,90
http://datatables.club/faqs/,90
http://datatables.club/example/basic_init/zero_configuration.html,87
http://datatables.club/example/ajax/objects.html,83
http://datatables.club/example/advanced_init/dom_toolbar.html,76
http://datatables.club/example/basic_init/dom.html,76
http://datatables.club/example/data_sources/server_side.html,74
http://datatables.club/reference/option/ajax.html,66
http://datatables.club/example/basic_init/alt_pagination.html,64
http://datatables.club/example/user_share/mir/,63
http://datatables.club/example/advanced_init/dt_events.html,61
http://datatables.club/example/user_share/send_extra_param.html,60
http://datatables.club/example/basic_init/filter_only.html,57
http://datatables.club/example/basic_init/complex_header.html,56
http://datatables.club/upgrade/,56
http://datatables.club/example/basic_init/flexible_width.html,55
http://datatables.club/example/data_sources/js_array.html,55
http://datatables.club/example/api/row_details.html,55
http://datatables.club/example/user_share/row_details.html,50
http://datatables.club/example/api/select_single_row.html,48
http://datatables.club/example/advanced_init/column_render.html,47
http://datatables.club/example/data_sources/dom.html,45
http://datatables.club/example/api/add_row.html,45
http://datatables.club/reference/option/columnDefs.html,44
http://datatables.club/example/basic_init/table_sorting.html,43
http://datatables.club/reference/option/autoWidth.html,43
http://datatables.club/example/api/select_row.html,42
http://datatables.club/example/api/show_hide.html,42
http://datatables.club/blog/page2/,42
http://datatables.club/example/ajax/simple.html,41
http://datatables.club/extensions/buttons/,41
http://datatables.club/example/advanced_init/row_grouping.html,39
http://datatables.club/example/user_share/inline_edit_no_plugin.html,39
http://datatables.club/manual/i18n.html,39
http://datatables.club/example/advanced_init/footer_callback.html,39
http://datatables.club/blog/2016/06/04/to-reader.html,39
http://datatables.club/example/ajax/custom_data_property.html,38
http://datatables.club/manual/daily/2016/05/12/all-options-of-options.html,38
http://datatables.club/example/user_share/yuui.html,38
http://datatables.club/example/user_share/inline_edit.html,38
http://datatables.club/example/basic_init/hidden_columns.html,37
http://datatables.club/example/advanced_init/html5-data-attributes.html,36
http://datatables.club/example/ajax/null_data_source.html,36
http://datatables.club/example/advanced_init/length_menu.html,36
http://datatables.club/manual/styling/classes.html,36
http://datatables.club/manual/styling/bootstrap.html,36
http://datatables.club/example/basic_init/scroll_y.html,34
http://datatables.club/manual/daily/2016/04/21/option-ajax-data.html,34
http://datatables.club/upgrade/1.10-convert.html,34
http://datatables.club/example/api/form.html,34
http://datatables.club/reference/api/draw().html,34
http://datatables.club/manual/daily/2016/05/28/how-to-add-row-to-top-of-table.html,33
http://datatables.club/example/basic_init/multiple_tables.html,33
http://datatables.club/example/advanced_init/defaults.html,33
http://datatables.club/manual/daily/,33
http://datatables.club/example/advanced_init/row_callback.html,31
http://datatables.club/reference/option/ajax.data.html,31
http://datatables.club/example/advanced_init/complex_header.html,31
http://datatables.club/example/basic_init/comma-decimal.html,30
http://datatables.club/reference/option/dom.html,30
http://datatables.club/tour/,30
http://datatables.club/about/,29
http://datatables.club/example/api/multi_filter_select.html,29
http://datatables.club/example/api/multi_filter.html,29
http://datatables.club/reference/option/ajax.dataSrc.html,28
http://datatables.club/example/basic_init/language.html,28
http://datatables.club/manual/daily/2016/04/18/option-ajax.html,27
http://datatables.club/example/api/counter_columns.html,27
http://datatables.club/example/advanced_init/sort_direction_control.html,26
http://datatables.club/example/advanced_init/dom_multiple_elements.html,26
http://datatables.club/example/ajax/deep.html,26
http://datatables.club/example/ajax/orthogonal-data.html,25
http://datatables.club/example/basic_init/scroll_x.html,25
http://datatables.club/example/basic_init/scroll_y_theme.html,24
http://datatables.club/example/basic_init/multi_col_sort.html,24
http://datatables.club/reference/option/lengthChange.html,24
http://datatables.club/example/basic_init/scroll_xy.html,24
http://datatables.club/reference/option/paging.html,23
http://datatables.club/example/plug-ins/range_filtering.html,22
http://datatables.club/reference/option/columns.render.html,22
http://datatables.club/reference/option/searching.html,22
http://datatables.club/reference/api/page().html,22
http://datatables.club/reference/#options,22
http://datatables.club/blog/page3/,22
http://datatables.club/example/ajax/custom_data_flat.html,21
http://datatables.club/manual/daily/2016/04/25/option-columns-render1.html,20
http://datatables.club/manual/daily/2016/05/11/option-dom.html,20
http://datatables.club/reference/option/initComplete.html,20
http://datatables.club/example/api/highlight.html,20
http://datatables.club/example/api/regex.html,20
http://datatables.club/manual/daily/2016/05/12/all-options-of-features.html,19
http://datatables.club/example/api/api_in_init.html,19
http://datatables.club/reference/api/ajax.url().load().html,18
http://datatables.club/example/vedio/season1/compare/,18
http://datatables.club/example/vedio/season1/show/,18
http://datatables.club/reference/option/columns.html,17
http://datatables.club/example/plug-ins/api.html,17
http://datatables.club/example/basic_init/state_save.html,17
http://datatables.club/reference/option/drawCallback.html,16
http://datatables.club/example/advanced_init/language_file.html,16
http://datatables.club/example/ajax/defer_render.html,16
http://datatables.club/reference/option/info.html,16
http://datatables.club/reference/option/destroy.html,16
http://datatables.club/reference/option/serverSide.html,15
http://datatables.club/example/#basic_init,15
http://datatables.club/example/advanced_init/object_dom_read.html,15
http://datatables.club/manual/daily/2016/05/12/all-options-of-columns.html,14
http://datatables.club/manual/daily/2016/05/12/all-options-of-callbacks.html,14
http://datatables.club/reference/button/excel.html,14
http://datatables.club/manual/daily/2016/05/11/option-stripeClasses.html,14
http://datatables.club/reference/option/ordering.html,13
http://datatables.club/reference/button/create.html,13
http://datatables.club/blog/page4/,13
http://datatables.club/reference/option/columnDefs.targets.html,13
http://datatables.club/reference/option/data.html,13
http://datatables.club/example/vedio/usershare/gaozhanyuanzhu123/,12
http://datatables.club/manual/daily/2016/05/12/all-options-of-internationalisation.html,12
http://datatables.club/manual/daily/2016/05/23/markdown-grammar-for-datatables-cn.html,12
http://datatables.club/example/plug-ins/sorting_auto.html,11
