url,num
http://datatables.club/example/,1202
http://datatables.club/,1015
http://datatables.club/reference/,837
http://datatables.club/manual/,682
http://datatables.club/reference/option/,514
http://datatables.club/index.html,400
http://datatables.club/reference/api/,324
http://datatables.club/manual/api.html,322
http://datatables.club/extensions/,295
http://datatables.club/manual/data.html,236
http://datatables.club/plug-ins/,232
http://datatables.club/manual/options.html,222
http://datatables.club/example/user_share/basic_curd_java.html,189
http://datatables.club/reference/event/,165
http://datatables.club/example/data_sources/ajax.html,156
http://datatables.club/example/user_share/custom_hide_filter_column.html,152
http://datatables.club/example/user_share/basic_curd.html,150
http://datatables.club/manual/install.html,150
http://datatables.club/manual/styling.html,144
http://datatables.club/manual/server-side.html,133
http://datatables.club/example/server_side/simple.html,131
http://datatables.club/faqs/,126
http://datatables.club/reference/button/,115
http://datatables.club/reference/api/ajax.reload().html,106
http://datatables.club/example/ajax/objects.html,99
http://datatables.club/example/user_share/mir/,98
http://datatables.club/example/user_share/send_extra_param.html,94
http://datatables.club/upgrade/,93
http://datatables.club/example/basic_init/zero_configuration.html,92
http://datatables.club/example/user_share/row_details.html,87
http://datatables.club/example/data_sources/js_array.html,87
http://datatables.club/example/advanced_init/dt_events.html,84
http://datatables.club/example/data_sources/server_side.html,83
http://datatables.club/upgrade/1.10-convert.html,79
http://datatables.club/example/basic_init/alt_pagination.html,74
http://datatables.club/manual/daily/,73
http://datatables.club/example/advanced_init/dom_toolbar.html,71
http://datatables.club/example/basic_init/dom.html,70
http://datatables.club/example/api/show_hide.html,63
http://datatables.club/example/user_share/inline_edit_no_plugin.html,61
http://datatables.club/example/advanced_init/column_render.html,60
http://datatables.club/example/user_share/inline_edit.html,59
http://datatables.club/tour/,59
http://datatables.club/example/api/select_single_row.html,58
http://datatables.club/example/basic_init/flexible_width.html,52
http://datatables.club/example/ajax/null_data_source.html,51
http://datatables.club/example/basic_init/multiple_tables.html,50
http://datatables.club/example/api/add_row.html,48
http://datatables.club/example/ajax/custom_data_property.html,47
http://datatables.club/example/basic_init/complex_header.html,47
http://datatables.club/manual/i18n.html,47
http://datatables.club/example/data_sources/dom.html,47
http://datatables.club/example/basic_init/table_sorting.html,46
http://datatables.club/manual/styling/bootstrap.html,46
http://datatables.club/example/api/row_details.html,46
http://datatables.club/example/ajax/simple.html,46
http://datatables.club/example/basic_init/scroll_x.html,45
http://datatables.club/extensions/buttons/,45
http://datatables.club/manual/styling/classes.html,41
http://datatables.club/reference/api/draw().html,40
http://datatables.club/example/basic_init/filter_only.html,40
http://datatables.club/activity/,40
http://datatables.club/example/api/form.html,40
http://datatables.club/example/basic_init/scroll_y_theme.html,39
http://datatables.club/example/advanced_init/row_grouping.html,39
http://datatables.club/example/plug-ins/range_filtering.html,39
http://datatables.club/example/user_share/yuui.html,39
http://datatables.club/reference/option/ajax.data.html,39
http://datatables.club/example/advanced_init/complex_header.html,38
http://datatables.club/example/advanced_init/defaults.html,38
http://datatables.club/example/basic_init/hidden_columns.html,37
http://datatables.club/example/api/multi_filter_select.html,37
http://datatables.club/example/api/select_row.html,36
http://datatables.club/example/vedio/usershare/gaozhanyuanzhu123/,35
http://datatables.club/example/basic_init/language.html,35
http://datatables.club/reference/option/ajax.html,35
http://datatables.club/example/advanced_init/row_callback.html,34
http://datatables.club/example/api/counter_columns.html,32
http://datatables.club/reference/option/autoWidth.html,32
http://datatables.club/example/basic_init/comma-decimal.html,31
http://datatables.club/reference/option/columnDefs.html,31
http://datatables.club/example/api/multi_filter.html,31
http://datatables.club/example/ajax/custom_data_flat.html,30
http://datatables.club/example/ajax/orthogonal-data.html,30
http://datatables.club/reference/option/destroy.html,30
http://datatables.club/about/,30
http://datatables.club/reference/option/lengthChange.html,29
http://datatables.club/example/advanced_init/html5-data-attributes.html,29
http://datatables.club/example/basic_init/multi_col_sort.html,29
http://datatables.club/manual/daily/2016/04/21/option-ajax-data.html,28
http://datatables.club/example/advanced_init/dom_multiple_elements.html,28
http://datatables.club/example/advanced_init/length_menu.html,28
http://datatables.club/example/api/highlight.html,28
http://datatables.club/example/vedio/season1/show/,28
http://datatables.club/example/advanced_init/sort_direction_control.html,27
http://datatables.club/example/basic_init/scroll_y.html,27
http://datatables.club/example/basic_init/state_save.html,27
http://datatables.club/reference/option/paging.html,27
http://datatables.club/example/ajax/defer_render.html,27
http://datatables.club/example/api/regex.html,27
http://datatables.club/reference/option/searching.html,26
http://datatables.club/example/#user_share,26
http://datatables.club/reference/option/serverSide.html,26
