url,num
http://datatables.club/,1151
http://datatables.club/example/,1147
http://datatables.club/reference/,833
http://datatables.club/manual/,711
http://datatables.club/reference/option/,452
http://datatables.club/index.html,385
http://datatables.club/reference/api/,377
http://datatables.club/manual/api.html,334
http://datatables.club/extensions/,273
http://datatables.club/manual/data.html,242
http://datatables.club/plug-ins/,210
http://datatables.club/manual/options.html,185
http://datatables.club/manual/install.html,146
http://datatables.club/example/user_share/basic_curd_java.html,135
http://datatables.club/example/data_sources/ajax.html,132
http://datatables.club/example/user_share/custom_hide_filter_column.html,130
http://datatables.club/reference/event/,119
http://datatables.club/example/server_side/simple.html,116
http://datatables.club/manual/styling.html,113
http://datatables.club/reference/button/,106
http://datatables.club/manual/server-side.html,105
http://datatables.club/example/basic_init/dom.html,104
http://datatables.club/example/user_share/basic_curd.html,101
http://datatables.club/faqs/,101
http://datatables.club/example/ajax/objects.html,96
http://datatables.club/example/basic_init/zero_configuration.html,95
http://datatables.club/example/user_share/mir/,91
http://datatables.club/example/data_sources/server_side.html,88
http://datatables.club/example/basic_init/alt_pagination.html,78
http://datatables.club/upgrade/,72
http://datatables.club/example/user_share/row_details.html,71
http://datatables.club/example/advanced_init/dom_toolbar.html,71
http://datatables.club/reference/api/ajax.reload().html,71
http://datatables.club/example/data_sources/js_array.html,71
http://datatables.club/example/api/select_single_row.html,70
http://datatables.club/example/user_share/inline_edit_no_plugin.html,65
http://datatables.club/example/advanced_init/dt_events.html,64
http://datatables.club/example/user_share/inline_edit.html,63
http://datatables.club/example/user_share/send_extra_param.html,61
http://datatables.club/example/api/show_hide.html,61
http://datatables.club/example/api/add_row.html,61
http://datatables.club/example/basic_init/complex_header.html,59
http://datatables.club/example/advanced_init/column_render.html,58
http://datatables.club/upgrade/1.10-convert.html,57
http://datatables.club/manual/daily/,57
http://datatables.club/example/api/select_row.html,54
http://datatables.club/example/api/row_details.html,53
http://datatables.club/example/api/multi_filter.html,52
http://datatables.club/extensions/buttons/,52
http://datatables.club/example/api/multi_filter_select.html,51
http://datatables.club/example/basic_init/filter_only.html,51
http://datatables.club/example/basic_init/hidden_columns.html,50
http://datatables.club/example/ajax/null_data_source.html,49
http://datatables.club/example/data_sources/dom.html,49
http://datatables.club/tour/,48
http://datatables.club/manual/styling/bootstrap.html,47
http://datatables.club/example/ajax/custom_data_property.html,46
http://datatables.club/example/advanced_init/row_grouping.html,45
http://datatables.club/example/basic_init/table_sorting.html,45
http://datatables.club/example/advanced_init/defaults.html,44
http://datatables.club/reference/option/ajax.data.html,44
http://datatables.club/reference/option/dom.html,43
http://datatables.club/example/ajax/simple.html,43
http://datatables.club/manual/i18n.html,43
http://datatables.club/example/basic_init/flexible_width.html,42
http://datatables.club/example/basic_init/state_save.html,42
http://datatables.club/example/basic_init/scroll_y_theme.html,42
http://datatables.club/example/basic_init/multiple_tables.html,41
http://datatables.club/example/basic_init/scroll_xy.html,41
http://datatables.club/example/advanced_init/length_menu.html,40
http://datatables.club/reference/option/ajax.html,40
http://datatables.club/example/api/form.html,40
http://datatables.club/reference/option/paging.html,39
http://datatables.club/example/advanced_init/row_callback.html,38
http://datatables.club/example/basic_init/scroll_x.html,38
http://datatables.club/reference/api/page().html,38
http://datatables.club/reference/api/draw().html,38
http://datatables.club/example/basic_init/multi_col_sort.html,37
http://datatables.club/example/basic_init/comma-decimal.html,37
http://datatables.club/example/plug-ins/range_filtering.html,36
http://datatables.club/example/api/highlight.html,35
http://datatables.club/example/api/counter_columns.html,32
http://datatables.club/example/advanced_init/html5-data-attributes.html,32
http://datatables.club/manual/styling/classes.html,32
http://datatables.club/reference/option/searching.html,32
http://datatables.club/example/advanced_init/complex_header.html,31
http://datatables.club/example/ajax/defer_render.html,31
http://datatables.club/example/basic_init/language.html,30
http://datatables.club/example/user_share/yuui.html,30
http://datatables.club/example/ajax/custom_data_flat.html,29
http://datatables.club/example/plug-ins/api.html,29
http://datatables.club/example/vedio/season1/compare/,28
http://datatables.club/reference/option/ajax.dataSrc.html,28
http://datatables.club/reference/option/ordering.html,28
http://datatables.club/example/advanced_init/dom_multiple_elements.html,27
http://datatables.club/about/,27
http://datatables.club/reference/api/ajax.url().load().html,26
http://datatables.club/example/advanced_init/sort_direction_control.html,26
http://datatables.club/index.html#hotUrl,26
http://datatables.club/reference/option/autoWidth.html,26
http://datatables.club/example/advanced_init/footer_callback.html,25
